Starting Training: 488 updates expected.
Update 357/488 | True Score: 610.60 | Optim Score: 563.92 | Std: 0.5210
Update 358/488 | True Score: 470.40 | Optim Score: 425.22 | Std: 0.5194
Update 359/488 | True Score: 583.32 | Optim Score: 537.77 | Std: 0.5206
Update 360/488 | True Score: 551.15 | Optim Score: 505.71 | Std: 0.5227
Update 361/488 | True Score: 414.79 | Optim Score: 373.07 | Std: 0.5213
Update 362/488 | True Score: 387.42 | Optim Score: 349.42 | Std: 0.5218
Update 363/488 | True Score: 507.88 | Optim Score: 464.36 | Std: 0.5219
Update 364/488 | True Score: 634.81 | Optim Score: 586.84 | Std: 0.5213
Update 365/488 | True Score: 586.30 | Optim Score: 538.33 | Std: 0.5204
Update 366/488 | True Score: 660.14 | Optim Score: 614.88 | Std: 0.5192
Update 367/488 | True Score: 579.96 | Optim Score: 534.31 | Std: 0.5205
Update 368/488 | True Score: 742.03 | Optim Score: 694.27 | Std: 0.5188
Update 369/488 | True Score: 746.53 | Optim Score: 698.55 | Std: 0.5179
Update 370/488 | True Score: 764.06 | Optim Score: 715.49 | Std: 0.5191
Update 371/488 | True Score: 435.20 | Optim Score: 400.51 | Std: 0.5182
Update 372/488 | True Score: 763.20 | Optim Score: 717.57 | Std: 0.5203
Update 373/488 | True Score: 866.12 | Optim Score: 817.86 | Std: 0.5182
Update 374/488 | True Score: 670.66 | Optim Score: 624.60 | Std: 0.5171
Update 375/488 | True Score: 700.84 | Optim Score: 653.66 | Std: 0.5170
Update 376/488 | True Score: 573.86 | Optim Score: 528.66 | Std: 0.5161
Update 377/488 | True Score: 480.64 | Optim Score: 446.76 | Std: 0.5129
Update 378/488 | True Score: 799.18 | Optim Score: 754.89 | Std: 0.5126
Update 379/488 | True Score: 636.51 | Optim Score: 592.86 | Std: 0.5137
Update 380/488 | True Score: 789.07 | Optim Score: 740.62 | Std: 0.5129
Update 381/488 | True Score: 780.55 | Optim Score: 733.77 | Std: 0.5123
Update 382/488 | True Score: 624.83 | Optim Score: 578.52 | Std: 0.5125
Update 383/488 | True Score: 675.78 | Optim Score: 630.45 | Std: 0.5120
Update 384/488 | True Score: 537.02 | Optim Score: 500.30 | Std: 0.5131
Update 385/488 | True Score: 808.30 | Optim Score: 762.60 | Std: 0.5123
Update 386/488 | True Score: 705.17 | Optim Score: 660.57 | Std: 0.5116
Update 387/488 | True Score: 515.04 | Optim Score: 469.87 | Std: 0.5110
Update 388/488 | True Score: 499.08 | Optim Score: 455.35 | Std: 0.5102
Update 389/488 | True Score: 698.20 | Optim Score: 654.17 | Std: 0.5120
Update 390/488 | True Score: 708.55 | Optim Score: 662.48 | Std: 0.5076
Update 391/488 | True Score: 610.79 | Optim Score: 574.57 | Std: 0.5075
Update 392/488 | True Score: 545.37 | Optim Score: 502.31 | Std: 0.5099
Update 393/488 | True Score: 459.13 | Optim Score: 417.87 | Std: 0.5086
Update 394/488 | True Score: 559.35 | Optim Score: 514.58 | Std: 0.5089
Update 395/488 | True Score: 638.23 | Optim Score: 589.66 | Std: 0.5102
Update 396/488 | True Score: 655.58 | Optim Score: 609.11 | Std: 0.5115
Update 397/488 | True Score: 727.85 | Optim Score: 679.33 | Std: 0.5120
Update 398/488 | True Score: 446.84 | Optim Score: 409.79 | Std: 0.5118
Update 399/488 | True Score: 686.11 | Optim Score: 641.48 | Std: 0.5113
Update 400/488 | True Score: 560.26 | Optim Score: 516.80 | Std: 0.5118
Update 401/488 | True Score: 587.42 | Optim Score: 541.10 | Std: 0.5113
Update 402/488 | True Score: 823.67 | Optim Score: 777.03 | Std: 0.5138
Update 403/488 | True Score: 576.16 | Optim Score: 530.94 | Std: 0.5132
Update 404/488 | True Score: 682.98 | Optim Score: 639.12 | Std: 0.5111
Update 405/488 | True Score: 583.51 | Optim Score: 546.09 | Std: 0.5098
Update 406/488 | True Score: 739.73 | Optim Score: 690.62 | Std: 0.5093
Update 407/488 | True Score: 726.42 | Optim Score: 683.26 | Std: 0.5105
Update 408/488 | True Score: 470.83 | Optim Score: 427.08 | Std: 0.5082
Update 409/488 | True Score: 470.82 | Optim Score: 427.64 | Std: 0.5079
Update 410/488 | True Score: 578.15 | Optim Score: 540.13 | Std: 0.5063
Update 411/488 | True Score: 691.17 | Optim Score: 644.19 | Std: 0.5041
Update 412/488 | True Score: 881.85 | Optim Score: 830.02 | Std: 0.5041
Update 413/488 | True Score: 590.00 | Optim Score: 540.89 | Std: 0.5030
Update 414/488 | True Score: 629.11 | Optim Score: 583.66 | Std: 0.5053
Update 415/488 | True Score: 736.27 | Optim Score: 686.69 | Std: 0.5054
Update 416/488 | True Score: 410.57 | Optim Score: 374.04 | Std: 0.5050
Update 417/488 | True Score: 419.70 | Optim Score: 374.63 | Std: 0.5042
Update 418/488 | True Score: 759.17 | Optim Score: 711.81 | Std: 0.5035
Update 419/488 | True Score: 475.68 | Optim Score: 425.37 | Std: 0.5029
Update 420/488 | True Score: 842.68 | Optim Score: 793.49 | Std: 0.5034
Update 421/488 | True Score: 640.23 | Optim Score: 593.09 | Std: 0.5026
Update 422/488 | True Score: 576.43 | Optim Score: 532.95 | Std: 0.4998
Update 423/488 | True Score: 650.52 | Optim Score: 602.90 | Std: 0.5018
Update 424/488 | True Score: 327.89 | Optim Score: 283.14 | Std: 0.5014
Update 425/488 | True Score: 514.14 | Optim Score: 475.24 | Std: 0.5004
Update 426/488 | True Score: 454.77 | Optim Score: 406.87 | Std: 0.4996
Update 427/488 | True Score: 744.95 | Optim Score: 690.58 | Std: 0.5024
Update 428/488 | True Score: 477.04 | Optim Score: 435.34 | Std: 0.5037
Update 429/488 | True Score: 421.45 | Optim Score: 379.60 | Std: 0.5028
Update 430/488 | True Score: 395.74 | Optim Score: 355.67 | Std: 0.5035
Update 431/488 | True Score: 524.48 | Optim Score: 480.33 | Std: 0.5038
Update 432/488 | True Score: 592.13 | Optim Score: 547.52 | Std: 0.5033
Update 433/488 | True Score: 724.42 | Optim Score: 676.70 | Std: 0.5031
Update 434/488 | True Score: 607.22 | Optim Score: 558.77 | Std: 0.5034
Update 435/488 | True Score: 374.90 | Optim Score: 342.81 | Std: 0.5039
Update 436/488 | True Score: 611.10 | Optim Score: 564.52 | Std: 0.5053
Update 437/488 | True Score: 745.42 | Optim Score: 696.70 | Std: 0.5075
Update 438/488 | True Score: 708.22 | Optim Score: 660.19 | Std: 0.5093
Update 439/488 | True Score: 664.89 | Optim Score: 618.82 | Std: 0.5114
Update 440/488 | True Score: 631.85 | Optim Score: 585.49 | Std: 0.5116
Update 441/488 | True Score: 459.20 | Optim Score: 415.92 | Std: 0.5095
Update 442/488 | True Score: 605.35 | Optim Score: 555.14 | Std: 0.5101
Update 443/488 | True Score: 363.01 | Optim Score: 327.98 | Std: 0.5099
Update 444/488 | True Score: 493.93 | Optim Score: 447.65 | Std: 0.5121
Update 445/488 | True Score: 660.61 | Optim Score: 608.09 | Std: 0.5125
Update 446/488 | True Score: 719.47 | Optim Score: 673.06 | Std: 0.5147
Update 447/488 | True Score: 704.04 | Optim Score: 655.95 | Std: 0.5149
Update 448/488 | True Score: 608.58 | Optim Score: 561.96 | Std: 0.5137
Update 449/488 | True Score: 593.32 | Optim Score: 550.02 | Std: 0.5128
Update 450/488 | True Score: 647.15 | Optim Score: 593.03 | Std: 0.5117
Update 451/488 | True Score: 660.91 | Optim Score: 615.13 | Std: 0.5143
Update 452/488 | True Score: 840.00 | Optim Score: 789.36 | Std: 0.5140
Update 453/488 | True Score: 580.51 | Optim Score: 544.22 | Std: 0.5135
Update 454/488 | True Score: 526.25 | Optim Score: 480.05 | Std: 0.5145
Update 455/488 | True Score: 561.86 | Optim Score: 514.09 | Std: 0.5146
Update 456/488 | True Score: 639.71 | Optim Score: 592.51 | Std: 0.5146
Update 457/488 | True Score: 644.08 | Optim Score: 597.63 | Std: 0.5160
Update 458/488 | True Score: 434.96 | Optim Score: 388.64 | Std: 0.5152
Update 459/488 | True Score: 526.16 | Optim Score: 481.98 | Std: 0.5151
Update 460/488 | True Score: 691.60 | Optim Score: 653.43 | Std: 0.5149
Update 461/488 | True Score: 667.86 | Optim Score: 619.07 | Std: 0.5142
Update 462/488 | True Score: 632.15 | Optim Score: 582.27 | Std: 0.5142
Update 463/488 | True Score: 645.59 | Optim Score: 597.88 | Std: 0.5130
Update 464/488 | True Score: 518.86 | Optim Score: 472.35 | Std: 0.5128
Update 465/488 | True Score: 726.28 | Optim Score: 676.01 | Std: 0.5118
Update 466/488 | True Score: 662.22 | Optim Score: 615.84 | Std: 0.5120
Update 467/488 | True Score: 685.44 | Optim Score: 639.76 | Std: 0.5132
Update 468/488 | True Score: 642.50 | Optim Score: 597.29 | Std: 0.5136
Update 469/488 | True Score: 603.41 | Optim Score: 555.88 | Std: 0.5127
Update 470/488 | True Score: 529.18 | Optim Score: 481.00 | Std: 0.5120
Update 471/488 | True Score: 349.38 | Optim Score: 316.23 | Std: 0.5123
Update 472/488 | True Score: 554.59 | Optim Score: 507.40 | Std: 0.5103
Update 473/488 | True Score: 520.48 | Optim Score: 473.63 | Std: 0.5116
Update 474/488 | True Score: 466.99 | Optim Score: 424.16 | Std: 0.5113
Update 475/488 | True Score: 382.46 | Optim Score: 340.17 | Std: 0.5111
Update 476/488 | True Score: 454.73 | Optim Score: 420.14 | Std: 0.5104
Update 477/488 | True Score: 742.11 | Optim Score: 691.72 | Std: 0.5102
Update 478/488 | True Score: 631.82 | Optim Score: 582.57 | Std: 0.5098
Update 479/488 | True Score: 595.24 | Optim Score: 545.26 | Std: 0.5103
Update 480/488 | True Score: 705.86 | Optim Score: 656.12 | Std: 0.5096
Update 481/488 | True Score: 455.05 | Optim Score: 405.76 | Std: 0.5107
Update 482/488 | True Score: 553.67 | Optim Score: 504.16 | Std: 0.5111
Update 483/488 | True Score: 533.94 | Optim Score: 485.78 | Std: 0.5106
Update 484/488 | True Score: 576.76 | Optim Score: 529.12 | Std: 0.5104
Update 485/488 | True Score: 396.37 | Optim Score: 351.88 | Std: 0.5096
Update 486/488 | True Score: 428.52 | Optim Score: 390.62 | Std: 0.5103
Update 487/488 | True Score: 717.87 | Optim Score: 666.70 | Std: 0.5126
Update 488/488 | True Score: 334.95 | Optim Score: 294.18 | Std: 0.5132
Mean Reward: 527.3291925465669
